"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jun 19 00:59:28 GMT 2023","Mon Jun 19 00:59:30 GMT 2023","1530","tests","test_guide_page_ow6","TestGuidePage","","","test_TC_004_06_02_verify_visibility_and_clickability_One_Call_API_by_call_link",""
"passed","Mon Jun 19 01:08:37 GMT 2023","Mon Jun 19 01:08:39 GMT 2023","1562","tests","test_main_page_ow6","TestMainPage","","","test_TC_003_01_01_verify_footer_is_visible_from_all_pages_specified_in_data[api]",""
"passed","Mon Jun 19 00:58:13 GMT 2023","Mon Jun 19 00:58:17 GMT 2023","3832","tests","test_blog_weather_category_page_ow6","TestAboutUsPage","","","test_tc_001_15_07_verify_redirection_to_weather_category_blog_page",""
"passed","Mon Jun 19 01:04:49 GMT 2023","Mon Jun 19 01:04:53 GMT 2023","3802","tests","test_main_page_ow6","TestMainPage","","","test_tc_003_09_03_app_store_brand_link_clickable",""
"passed","Mon Jun 19 01:20:49 GMT 2023","Mon Jun 19 01:20:50 GMT 2023","1493","tests","test_suits_of_pages_ow6","","","","test_tc_003_03_01_01_verify_the_product_collections_module_title_is_visible_on_each_page[https://openweathermap.org/technology]",""
"passed","Mon Jun 19 00:56:22 GMT 2023","Mon Jun 19 00:56:24 GMT 2023","1560","tests","test_about_us_page_ow6","TestAboutUsPage","","","test_tc_001_15_01_verify_correct_header_about_us_page",""
"passed","Mon Jun 19 01:08:58 GMT 2023","Mon Jun 19 01:09:01 GMT 2023","2400","tests","test_main_page_ow6","TestMainPage","","","test_TC_003_01_02_verify_copyright_is_visible_from_all_pages_specified_in_data[]",""
"passed","Mon Jun 19 01:11:06 GMT 2023","Mon Jun 19 01:11:09 GMT 2023","3221","tests","test_marketplace_page_ow6","TestMarketplacePage","","","test_TC_007_02_07_verify_visibility_clickability_terrain_checkbox",""
"passed","Mon Jun 19 01:15:29 GMT 2023","Mon Jun 19 01:15:33 GMT 2023","4277","tests","test_partners_page_ow6","TestPartnersPage","","","test_TC_011_11_02_verify_redirection_awesome_button_to_the_right_website",""
"passed","Mon Jun 19 01:21:30 GMT 2023","Mon Jun 19 01:21:32 GMT 2023","1955","tests","test_weather_conditions_page_ow6","TestWeatherConditions","","","test_tc_001_12_07_verify_that_codes_and_descriptions_are_visible_for_each_weather_condition_group_part1[3]",""
