"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jul 08 01:25:56 GMT 2023","Sat Jul 08 01:25:56 GMT 2023","74","tests","test_main_page_ow6","TestMainPage","","","test_tc_003_02_08_verify_display_of_download_openweather_app_section_on_pages[https://openweathermap.org/widgets-constructor]",""
"passed","Sat Jul 08 01:59:09 GMT 2023","Sat Jul 08 01:59:12 GMT 2023","3756","tests","test_marketplace_page_ow6","TestMarketplacePage","","","test_TC_007_02_06_verify_visibility_clickability_satellite_btn",""
"passed","Sat Jul 08 01:55:25 GMT 2023","Sat Jul 08 01:55:28 GMT 2023","2952","tests","test_main_page_ow6","TestMainPage","","","test_TC_003_01_01_verify_footer_is_visible_from_all_pages_specified_in_data[price]",""
"passed","Sat Jul 08 01:55:53 GMT 2023","Sat Jul 08 01:55:55 GMT 2023","1958","tests","test_main_page_ow6","TestMainPage","","","test_TC_003_01_02_verify_copyright_is_visible_from_all_pages_specified_in_data[guide]",""
"passed","Sat Jul 08 01:24:27 GMT 2023","Sat Jul 08 01:24:27 GMT 2023","83","tests","test_main_page_ow6","TestMainPage","","","test_tc_003_02_08_verify_display_of_download_openweather_app_section_on_pages[https://openweathermap.org/guide]",""
"passed","Sat Jul 08 02:02:55 GMT 2023","Sat Jul 08 02:02:57 GMT 2023","1938","tests","test_partners_page_ow6","TestPartnersPage","","","test_TC_011_03_01_verify_the_link_view_on_github_is_visible",""
"passed","Sat Jul 08 01:03:28 GMT 2023","Sat Jul 08 01:03:28 GMT 2023","432","api_testing.tests","test_Vitaly_S","Tests","","","Get API response for 'SINGLE USER' and validate JSON using pydentic validator","Validate JSON using pydentic validator for users from 1 to 12"
"passed","Sat Jul 08 01:41:06 GMT 2023","Sat Jul 08 01:41:06 GMT 2023","82","tests","test_main_page_ow6","TestMainPage","","","test_tc_003_05_08_verify_display_of_faq_link_on_pages[https://openweathermap.org/appid]",""
"passed","Sat Jul 08 01:13:23 GMT 2023","Sat Jul 08 01:13:23 GMT 2023","83","tests","test_main_page_ow6","TestMainPage","","","test_tc_003_02_03_verify_display_of_subscription_section_on_pages[https://home.openweathermap.org/users/sign_in]",""
"passed","Sat Jul 08 01:18:18 GMT 2023","Sat Jul 08 01:18:18 GMT 2023","88","tests","test_main_page_ow6","TestMainPage","","","test_tc_003_02_05_verify_display_of_technologies_section_on_pages[https://openweathermap.org/faq]",""
