"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jun 26 01:07:58 GMT 2023","Mon Jun 26 01:08:04 GMT 2023","5737","tests","test_api_keys_page_ow6","TestApiKey","","","test_tc_017_05_02_verify_modal_window_opening_with_confirmation_API_key_deletion",""
"passed","Mon Jun 26 01:05:18 GMT 2023","Mon Jun 26 01:05:22 GMT 2023","4887","tests","test_about_us_page_ow6","TestAboutUsPage","","","test_TC_001_15_06_verify_correct_redirection_of_the_contact_us_button",""
"passed","Mon Jun 26 01:29:35 GMT 2023","Mon Jun 26 01:29:37 GMT 2023","1974","tests","test_our_initiatives_page_ow6","TestOurInitiativesPage","","","test_010_01_01_01_verify_sections[Healthcare]",""
"passed","Mon Jun 26 01:31:15 GMT 2023","Mon Jun 26 01:31:18 GMT 2023","2815","tests","test_partners_page_ow6","TestPartnersPage","","","test_tc_011_15_01_verify_correctly_redirected_the_link_apache_camel",""
"passed","Mon Jun 26 01:09:38 GMT 2023","Mon Jun 26 01:09:43 GMT 2023","4937","tests","test_faq_page_ow6","TestFAQPage","","","test_tc_015_01_04_hidden_text_is_displayed_by_clicking_on_accordion_buttons",""
"broken","Mon Jun 26 01:15:26 GMT 2023","Mon Jun 26 01:15:26 GMT 2023","13","tests","test_main_page_ow6","TestMainPage","","","test_tc_001_04_05_verify_in_day_list_first_element_number_day",""
"passed","Mon Jun 26 01:37:58 GMT 2023","Mon Jun 26 01:38:00 GMT 2023","1907","tests","test_suits_of_pages_ow6","","","","test_tc_003_08_05_about_us_link_is_visible_on_each_page_specified_in_data[https://openweathermap.org/stations]",""
"passed","Mon Jun 26 01:09:29 GMT 2023","Mon Jun 26 01:09:31 GMT 2023","1971","tests","test_dashboard_page_ow6","TestDashboardPage","","","test_tc_006_01_05_image_is_visible",""
"passed","Mon Jun 26 01:36:54 GMT 2023","Mon Jun 26 01:36:58 GMT 2023","4361","tests","test_student_initiative_page_ow6","TestStudentInitiativePage","","","test_TC_010_02_05_Get_access_open_authorization_window",""
"passed","Mon Jun 26 01:40:32 GMT 2023","Mon Jun 26 01:40:34 GMT 2023","2363","tests","test_weather_conditions_page_ow6","TestWeatherConditions","","","test_TC_001_12_01_thunderstorm_group_contains_items",""
"broken","Mon Jun 26 01:09:04 GMT 2023","Mon Jun 26 01:09:06 GMT 2023","2241","tests","test_cookies_settings_page_ow6","TestCookiesSettingsPage","","","test_TC_001_13_02_verify_the_saving_of_cookies_settings",""
"passed","Mon Jun 26 01:03:59 GMT 2023","Mon Jun 26 01:03:59 GMT 2023","407","api_testing.tests","test_Vitaly_S","Tests","","","Get API response for 'SINGLE USER' and validate JSON using pydentic validator","Validate JSON using pydentic validator for users from 1 to 12"
"passed","Mon Jun 26 01:11:45 GMT 2023","Mon Jun 26 01:11:45 GMT 2023","10","tests","test_main_page_ow6","TestMainPage","","","test_tc_003_01_03_footer_presence_in_the_dom_tree",""
"passed","Mon Jun 26 01:03:57 GMT 2023","Mon Jun 26 01:03:57 GMT 2023","88","api_testing.tests","test_Vitaly_S","Tests","","","Get API response for 'SINGLE USER' and validate JSON using pydentic validator","Validate JSON using pydentic validator for users from 1 to 12"
"passed","Mon Jun 26 01:04:37 GMT 2023","Mon Jun 26 01:04:40 GMT 2023","2270","tests","test_about_us_page_ow6","TestAboutUsPage","","","test_tc_001_15_01_verify_correct_header_about_us_page",""
"passed","Mon Jun 26 01:13:06 GMT 2023","Mon Jun 26 01:13:07 GMT 2023","793","tests","test_main_page_ow6","TestMainPage","","","test_tc_003_12_03_verify_weather_maps_link_functionality",""
"passed","Mon Jun 26 01:33:22 GMT 2023","Mon Jun 26 01:33:24 GMT 2023","1931","tests","test_partners_page_ow6","TestPartnersPage","","","test_TC_011_19_01_Verify_that_the_anchor_links_are_clickable[anchor_locators14]",""
"passed","Mon Jun 26 01:32:16 GMT 2023","Mon Jun 26 01:32:19 GMT 2023","3184","tests","test_partners_page_ow6","TestPartnersPage","","","test_tc_011_09_03_link_see_library_redirects_correctly",""
"passed","Mon Jun 26 01:28:54 GMT 2023","Mon Jun 26 01:28:56 GMT 2023","2673","tests","test_members_page_ow6","TestMembersPage","","","test_tc_018_01_02_verify_error_messages_for_empty_required_fields",""
"passed","Mon Jun 26 01:32:32 GMT 2023","Mon Jun 26 01:32:34 GMT 2023","2309","tests","test_partners_page_ow6","TestPartnersPage","","","test_TC_011_20_03_verify_that_the_Github_link_in_the_info_board_message_is_visible_and_clickable",""
"passed","Mon Jun 26 01:19:16 GMT 2023","Mon Jun 26 01:19:18 GMT 2023","1880","tests","test_main_page_ow6","TestMainPage","","","test_TC_002_01_03_Logo_is_visible[price]",""
"passed","Mon Jun 26 01:28:57 GMT 2023","Mon Jun 26 01:28:59 GMT 2023","2157","tests","test_members_page_ow6","TestMembersPage","","","test_TC_018_02_02_verify_that_the_list_of_fields_changes_when_the_radio_button_is_toggled",""
"passed","Mon Jun 26 01:03:57 GMT 2023","Mon Jun 26 01:03:57 GMT 2023","405","api_testing.tests","test_Vitaly_S","Tests","","","Get API response for 'SINGLE USER' and validate JSON using pydentic validator","Validate JSON using pydentic validator for users from 1 to 12"
