"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue May 30 01:00:53 GMT 2023","Tue May 30 01:00:55 GMT 2023","1974","tests.test_group_future_auto_qa.tests","hourly_forecast_page_test","TestHourlyForecastPage","","","test_tc_005_07_01_redirects_of_anchor_links_in_a_block_on_right_side[link_locator4]",""
"passed","Tue May 30 01:16:14 GMT 2023","Tue May 30 01:16:16 GMT 2023","1878","tests.test_group_trust_me_i_am_engineer.tests","subscriptions_page_test","","","","test_TC_018_01_05_verify_error_messages_for_empty_required_fields_in_organisation",""
"passed","Tue May 30 01:02:14 GMT 2023","Tue May 30 01:02:16 GMT 2023","1901","tests.test_group_future_auto_qa.tests","industries_page_test","TestIndustriesPage","","","test_tc_012_03_05_check_visibility_and_clickability_of_learn_more_and_talk_to_us_buttons[button_locator5]",""
"passed","Tue May 30 01:01:30 GMT 2023","Tue May 30 01:01:31 GMT 2023","1290","tests.test_group_future_auto_qa.tests","hourly_forecast_page_test","TestHourlyForecastPage","","","test_tc_005_07_02_visibility_of_hourly_forecast_page_title",""
"passed","Tue May 30 01:18:31 GMT 2023","Tue May 30 01:18:32 GMT 2023","1116","tests.test_pandoras_box.tests","test_footer","","","","test_TC_003_03_01_Product_Collections_title_is_visible[https://home.openweathermap.org/questions]",""
"passed","Tue May 30 00:57:34 GMT 2023","Tue May 30 00:57:35 GMT 2023","1217","tests.test_group_bugs_in_each_step.tests","test_suits_of_pages","","","","test_tc_003_08_05_about_us_link_is_visible_on_each_page_specified_in_data[https://openweathermap.org/examples]",""
"broken","Tue May 30 01:20:03 GMT 2023","Tue May 30 01:20:09 GMT 2023","5800","tests.test_pandoras_box.tests","test_search_result_page","","","","test_TC_002_02_03_verify_result_of_search_for_invalid_city_name",""
"passed","Tue May 30 00:54:51 GMT 2023","Tue May 30 00:54:53 GMT 2023","1222","tests.test_group_bugs_in_each_step.tests","test_main_page","TestHistoricalWeatherDataLink","","","test_tc_003_03_03_historical_weather_data_link_visibility",""
"passed","Tue May 30 01:15:36 GMT 2023","Tue May 30 01:15:39 GMT 2023","3211","tests.test_group_trust_me_i_am_engineer.tests","marketplace_page_test","","","","test_TC_007_02_10_verify_visibility_clickability_zoom_out_button",""
"passed","Tue May 30 01:12:51 GMT 2023","Tue May 30 01:12:53 GMT 2023","1791","tests.test_group_snake_oil.tests","test_footer_so","TestFooter","","","test_tc_003_04_02_visibility_clickability_links_technology_module[https://openweathermap.org/-icon2]",""
"passed","Tue May 30 00:57:38 GMT 2023","Tue May 30 00:57:39 GMT 2023","1465","tests.test_group_bugs_in_each_step.tests","test_suits_of_pages","","","","test_tc_003_08_05_about_us_link_is_visible_on_each_page_specified_in_data[https://openweathermap.org/faq]",""
"passed","Tue May 30 00:54:32 GMT 2023","Tue May 30 00:54:34 GMT 2023","1845","tests.test_group_100000.tests","test_road_risk_api_100","","","","test_TC_005_08_05_redirection_to_the_list_of_sectional_sources_of_weather_warnings_section_of_the_page",""
"passed","Tue May 30 01:15:14 GMT 2023","Tue May 30 01:15:16 GMT 2023","2288","tests.test_group_trust_me_i_am_engineer.tests","marketplace_page_test","","","","test_TC_007_02_03_verify_search_by_coordinates",""
"passed","Tue May 30 00:54:11 GMT 2023","Tue May 30 00:54:13 GMT 2023","2092","tests.test_group_100000.tests","test_marketplace_100","","","","test_RF_TC_007_01_03_Verify_Weather_parameters_to_be_provided[locator0]",""
"passed","Tue May 30 01:02:07 GMT 2023","Tue May 30 01:02:09 GMT 2023","1905","tests.test_group_future_auto_qa.tests","industries_page_test","TestIndustriesPage","","","test_tc_012_03_05_check_visibility_and_clickability_of_learn_more_and_talk_to_us_buttons[button_locator3]",""
"passed","Tue May 30 01:20:54 GMT 2023","Tue May 30 01:20:57 GMT 2023","2556","tests.test_the_hardworking_club.tests","test_price_page","TestPricePage","","","test_TC_008_01_01_subscribe_button_redirects",""
"passed","Tue May 30 00:59:17 GMT 2023","Tue May 30 00:59:18 GMT 2023","1473","tests.test_group_ducktales.tests","test_our_initiatives_page_d","TestOurInitiativesPage","","","test_010_01_01_01_verify_sections[Education]",""
"passed","Tue May 30 01:02:10 GMT 2023","Tue May 30 01:02:12 GMT 2023","1919","tests.test_group_future_auto_qa.tests","industries_page_test","TestIndustriesPage","","","test_tc_012_03_05_check_visibility_and_clickability_of_learn_more_and_talk_to_us_buttons[button_locator4]",""
"passed","Tue May 30 00:57:42 GMT 2023","Tue May 30 00:57:43 GMT 2023","1132","tests.test_group_bugs_in_each_step.tests","test_suits_of_pages","","","","test_tc_003_08_05_about_us_link_is_visible_on_each_page_specified_in_data[https://home.openweathermap.org/questions]",""
"passed","Tue May 30 01:02:01 GMT 2023","Tue May 30 01:02:04 GMT 2023","2775","tests.test_group_future_auto_qa.tests","industries_page_test","TestIndustriesPage","","","test_tc_012_03_05_check_visibility_and_clickability_of_learn_more_and_talk_to_us_buttons[button_locator1]",""
"passed","Tue May 30 01:07:19 GMT 2023","Tue May 30 01:07:20 GMT 2023","857","tests.test_group_optimists_of_rationality_middle_devs.tests","main_page_test","TestTitle","","","test_TC_006_03_01_verify_display_of_client_logos",""
"passed","Tue May 30 01:07:38 GMT 2023","Tue May 30 01:07:38 GMT 2023","822","tests.test_group_optimists_of_rationality_middle_devs.tests","main_page_test","TestTitle","","","test_006_04_02_Verify_that_the_Sign_up_button_is_clickable_in_the_Pricing_and_limits_section",""
"passed","Tue May 30 00:58:41 GMT 2023","Tue May 30 00:58:44 GMT 2023","2544","tests.test_group_ducktales.tests","test_main_page_d","TestMainPage","","","test_tc_003_09_04_google_play_brand_link_clickable",""
"passed","Tue May 30 01:18:06 GMT 2023","Tue May 30 01:18:08 GMT 2023","1731","tests.test_pandoras_box.tests","test_footer","","","","test_TC_003_03_01_Product_Collections_title_is_visible[https://openweathermap.org/]",""
"passed","Tue May 30 01:01:43 GMT 2023","Tue May 30 01:01:45 GMT 2023","1870","tests.test_group_future_auto_qa.tests","industries_page_test","TestIndustriesPage","","","test_tc_012_03_03_checking_email_link_in_talk_to_us_buttons[button_locator3]",""
"passed","Tue May 30 01:06:38 GMT 2023","Tue May 30 01:06:38 GMT 2023","38","tests.test_group_no_pain_no_gain.tests","test_footer","TestFooter","","","test_TC_003_13_02_clickability_of_Manage_cookies_button",""
"passed","Tue May 30 01:06:12 GMT 2023","Tue May 30 01:06:14 GMT 2023","1286","tests.test_group_no_pain_no_gain.tests","test_footer","TestFooter","","","test_TC_003_12_05_ask_a_question_link_leads_to_correct_page",""
"passed","Tue May 30 01:16:04 GMT 2023","Tue May 30 01:16:06 GMT 2023","2105","tests.test_group_trust_me_i_am_engineer.tests","partners_page_test","","","","test_TC_011_03_02_verify_the_link_view_on_github_is_clickable",""
"passed","Tue May 30 01:20:50 GMT 2023","Tue May 30 01:20:54 GMT 2023","3116","tests.test_the_hardworking_club.tests","test_main_page","TestMainPage","","","test_TC_003_12_06_verify_privacy_policy_is_opened_after_click",""
"skipped","Tue May 30 01:14:39 GMT 2023","Tue May 30 01:14:40 GMT 2023","1903","tests.test_group_snake_oil.tests","test_main_page_so","TestMainPage","","","test_tc_001_15_01_verify_title_content",""
"passed","Tue May 30 01:01:35 GMT 2023","Tue May 30 01:01:36 GMT 2023","1816","tests.test_group_future_auto_qa.tests","industries_page_test","TestIndustriesPage","","","test_tc_012_03_03_checking_email_link_in_talk_to_us_buttons[button_locator0]",""
"passed","Tue May 30 01:09:45 GMT 2023","Tue May 30 01:09:48 GMT 2023","2941","tests.test_group_snake_oil.tests","test_dashboard_page_so","TestDashboardPage","","","test_tc_006_02_04_verify_all_links_redirecting_to_the_respective_pages_signed_out[locator6-https://openweathermap.org/weather-dashboard/dashboard-documentation]",""
"passed","Tue May 30 01:09:33 GMT 2023","Tue May 30 01:09:37 GMT 2023","3529","tests.test_group_snake_oil.tests","test_dashboard_page_so","TestDashboardPage","","","test_tc_006_02_04_verify_all_links_redirecting_to_the_respective_pages_signed_out[locator3-https://home.openweathermap.org/users/sign_in]",""
"passed","Tue May 30 01:11:34 GMT 2023","Tue May 30 01:11:37 GMT 2023","2582","tests.test_group_snake_oil.tests","test_dashboard_page_so","TestDashboardPage","","","test_tc_006_02_05_verify_all_links_redirecting_to_the_respective_pages_signed_in[locator6-https://openweathermap.org/weather-dashboard/dashboard-documentation]",""
"passed","Tue May 30 01:12:28 GMT 2023","Tue May 30 01:12:30 GMT 2023","1504","tests.test_group_snake_oil.tests","test_footer_so","TestFooter","","","test_tc_003_04_01_verify_the_technologies_module_title_is_visible_on_each_page[https://openweathermap.org/our-initiatives]",""
"passed","Tue May 30 01:15:59 GMT 2023","Tue May 30 01:16:01 GMT 2023","2090","tests.test_group_trust_me_i_am_engineer.tests","partners_page_test","","","","test_TC_011_03_01_verify_the_link_view_on_github_is_visible",""
"passed","Tue May 30 01:19:42 GMT 2023","Tue May 30 01:19:42 GMT 2023","843","tests.test_pandoras_box.tests","test_how_to_start_page","","","","test_tc_002_03_09_open_faq",""
"passed","Tue May 30 01:13:36 GMT 2023","Tue May 30 01:13:37 GMT 2023","1235","tests.test_group_snake_oil.tests","test_footer_so","TestFooter","","","test_tc_003_04_02_visibility_clickability_links_technology_module[https://openweathermap.org/examples-icon2]",""
"passed","Tue May 30 01:13:18 GMT 2023","Tue May 30 01:13:19 GMT 2023","1239","tests.test_group_snake_oil.tests","test_footer_so","TestFooter","","","test_tc_003_04_02_visibility_clickability_links_technology_module[https://openweathermap.org/price-icon1]",""
"passed","Tue May 30 01:13:42 GMT 2023","Tue May 30 01:13:43 GMT 2023","1116","tests.test_group_snake_oil.tests","test_footer_so","TestFooter","","","test_tc_003_04_02_visibility_clickability_links_technology_module[https://home.openweathermap.org/users/sign_in-icon2]",""
