"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jun 09 01:02:33 GMT 2023","Fri Jun 09 01:02:33 GMT 2023","33","tests","test_main_page_ow6","TestMainPage","","","test_tc_021_01_01_visibility_of_agriculture_analytics_link",""
"passed","Fri Jun 09 01:14:33 GMT 2023","Fri Jun 09 01:14:34 GMT 2023","1552","tests","test_sign_in_page_ow6","TestSignInPage","","","test_tc_014_01_07_verify_submit_button_visibility",""
"passed","Fri Jun 09 01:46:32 GMT 2023","Fri Jun 09 01:46:34 GMT 2023","2234","tests.test_group_python_qa.tests","test_openagro_page_qpa","TestOpenAgro","","","test_tc_021_01_05_request_data_button_display_check",""
"passed","Fri Jun 09 01:10:10 GMT 2023","Fri Jun 09 01:10:13 GMT 2023","2338","tests","test_marketplace_page_ow6","TestMarketplacePage","","","test_RF_TC_007_01_06_Verify_amount_of_order",""
"passed","Fri Jun 09 01:29:14 GMT 2023","Fri Jun 09 01:29:15 GMT 2023","1303","tests.test_group_ducktales.tests","test_main_page_d","TestMainPage","","","test_tc_001_04_04_verify_in_day_list_first_element_month",""
"passed","Fri Jun 09 01:46:31 GMT 2023","Fri Jun 09 01:46:31 GMT 2023","27","tests.test_group_python_qa.tests","test_main_page_pqa","TestMainPage","","","test_tc_003_05_01_subscription_module_title_displayed",""
"passed","Fri Jun 09 01:17:08 GMT 2023","Fri Jun 09 01:17:09 GMT 2023","1547","tests","test_suits_of_pages_ow6","","","","test_tc_003_03_01_01_verify_the_product_collections_module_title_is_visible_on_each_page[https://home.openweathermap.org/users/sign_in]",""
"passed","Fri Jun 09 01:01:30 GMT 2023","Fri Jun 09 01:01:32 GMT 2023","2542","tests","test_dashboard_page_ow6","TestDashboardPage","","","test_TC_006_04_02_Verify_that_the_Sign_up_button_is_clickable_in_the_Pricing_and_limits_section",""
"broken","Fri Jun 09 02:04:48 GMT 2023","Fri Jun 09 02:05:56 GMT 2023","68100","tests.test_the_hardworking_club.tests","test_widgets_elements","TestWidgets","","","test_TC_001_09_07_verify_display_of_bottom_widget_1_for_selected_type",""
"passed","Fri Jun 09 01:30:03 GMT 2023","Fri Jun 09 01:30:05 GMT 2023","1791","tests.test_group_ducktales.tests","test_our_initiatives_page_d","TestOurInitiativesPage","","","test_010_01_01_01_verify_sections[Education]",""
