"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue May 09 03:12:22 GMT 2023","Tue May 09 03:12:22 GMT 2023","61","tests","test_group_pythonista","","","","test_TC_002_03_05_dashboard_is_visible_and_clickable",""
"passed","Tue May 09 03:16:04 GMT 2023","Tue May 09 03:16:05 GMT 2023","1202","tests","test_group_snake_oil","","","","test_tc_003_04_01_title_is_present[https://openweathermap.org/price]",""
"skipped","Tue May 09 03:20:25 GMT 2023","Tue May 09 03:20:25 GMT 2023","0","tests","test_teachers","","","","test_TC_000_00_06_verify_result_of_city_searching_is_valid[Paris]",""
"passed","Tue May 09 03:16:02 GMT 2023","Tue May 09 03:16:03 GMT 2023","1405","tests","test_group_snake_oil","","","","test_tc_003_04_01_title_is_present[https://openweathermap.org/weather-dashboard]",""
"passed","Tue May 09 03:11:35 GMT 2023","Tue May 09 03:11:35 GMT 2023","21","tests","test_group_ducktales","","","","test_TC_001_04_04_verify_in_day_list_first_element_month",""
"passed","Tue May 09 03:20:14 GMT 2023","Tue May 09 03:20:16 GMT 2023","1460","tests","test_teachers","","","","test_TC_000_00_04_verify_new_page_link_contains_valid_city_name",""
"passed","Tue May 09 03:16:26 GMT 2023","Tue May 09 03:16:27 GMT 2023","1365","tests","test_group_snake_oil","","","","test_tc_003_04_01_title_is_present[https://openweathermap.org/faq]",""
"passed","Tue May 09 03:17:23 GMT 2023","Tue May 09 03:17:23 GMT 2023","25","tests","test_group_trust_me_i_am_engineer","","","","test_TC_001_05_01_verify_the_current_date_and_time",""
"passed","Tue May 09 03:15:13 GMT 2023","Tue May 09 03:15:16 GMT 2023","2777","tests","test_group_snake_oil","","","","test_TC_006_02_04_verify_all_links_redirecting_to_the_respective_pages[locator6]",""
"passed","Tue May 09 03:12:40 GMT 2023","Tue May 09 03:12:41 GMT 2023","836","tests","test_group_pythonista","","","","test_TC_002_03_06_dashboard_link_opens_correct_page",""
