"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jun 29 01:23:13 GMT 2023","Thu Jun 29 01:23:14 GMT 2023","1586","tests","test_partners_page_ow6","TestPartnersPage","","","test_TC_011_19_01_Verify_that_the_anchor_links_are_clickable[anchor_locators10]",""
"passed","Thu Jun 29 01:10:46 GMT 2023","Thu Jun 29 01:10:49 GMT 2023","3025","tests","test_main_page_ow6","TestMainPage","","","test_tc_003_09_01_the_module_title_display",""
"passed","Thu Jun 29 01:30:16 GMT 2023","Thu Jun 29 01:30:19 GMT 2023","3015","tests","test_weather_dashboard_ow6","TestWeatherDashboard","","","test_tc_006_02_03_weather_dashboard_verify_the_transition_to_another_page",""
"passed","Thu Jun 29 01:28:56 GMT 2023","Thu Jun 29 01:28:58 GMT 2023","2373","tests","test_weather_api_page_ow6","TestWeatherApiPage","","","test_tc_005_13_03_check_redirection_page_get_access",""
"passed","Thu Jun 29 01:23:28 GMT 2023","Thu Jun 29 01:23:29 GMT 2023","1611","tests","test_partners_page_ow6","TestPartnersPage","","","test_TC_011_19_01_Verify_that_the_anchor_links_are_clickable[anchor_locators16]",""
"passed","Thu Jun 29 01:15:48 GMT 2023","Thu Jun 29 01:15:53 GMT 2023","5373","tests","test_main_page_ow6","TestMainPage","","","test_TC_003_01_02_verify_copyright_is_visible_from_all_pages_specified_in_data[api]",""
"passed","Thu Jun 29 01:20:45 GMT 2023","Thu Jun 29 01:20:48 GMT 2023","3575","tests","test_our_initiatives_page_ow6","TestOurInitiativesPage","","","test_010_02_08_accessibility_of_question_headings",""
"passed","Thu Jun 29 01:01:17 GMT 2023","Thu Jun 29 01:01:18 GMT 2023","385","api_testing.tests","test_Vitaly_S","Tests","","","Get API response for 'SINGLE USER' and check response status","Check correct response status for users from 1 to 12"
"passed","Thu Jun 29 01:06:04 GMT 2023","Thu Jun 29 01:06:06 GMT 2023","1946","tests","test_how_to_start_pandbox","TestHowToStartPage","","","test_tc_002_03_09_open_faq",""
"passed","Thu Jun 29 01:28:15 GMT 2023","Thu Jun 29 01:28:17 GMT 2023","1569","tests","test_suits_of_pages_ow6","","","","test_tc_003_03_01_01_verify_the_product_collections_module_title_is_visible_on_each_page[https://openweathermap.org/stations]",""
"passed","Thu Jun 29 01:21:09 GMT 2023","Thu Jun 29 01:21:12 GMT 2023","3460","tests","test_our_initiatives_page_ow6","TestOurInitiativesPage","","","test_010_01_01_1_text_on_button_learn_more",""
"passed","Thu Jun 29 01:05:18 GMT 2023","Thu Jun 29 01:05:19 GMT 2023","1683","tests","test_guide_page_ow6","TestGuidePage","","","test_tc_004_08_01_historical_collection_block_visibility",""
"passed","Thu Jun 29 01:27:17 GMT 2023","Thu Jun 29 01:27:19 GMT 2023","1547","tests","test_suits_of_pages_ow6","","","","test_tc_003_08_05_about_us_link_is_visible_on_each_page_specified_in_data[https://openweathermap.org/appid]",""
"passed","Thu Jun 29 01:25:59 GMT 2023","Thu Jun 29 01:26:00 GMT 2023","1600","tests","test_sign_in_page_ow6","TestSignInPage","","","test_tc_014_01_07_verify_submit_button_visibility",""
"passed","Thu Jun 29 01:06:50 GMT 2023","Thu Jun 29 01:06:50 GMT 2023","78","tests","test_main_page_ow6","TestMainPage","","","test_tc_003_03_03_historical_weather_data_link_visibility",""
"passed","Thu Jun 29 01:04:31 GMT 2023","Thu Jun 29 01:04:35 GMT 2023","4637","tests","test_faq_page_ow6","TestFAQPage","","","test_tc_015_01_04_hidden_text_is_displayed_by_clicking_on_accordion_buttons",""
"passed","Thu Jun 29 01:23:30 GMT 2023","Thu Jun 29 01:23:34 GMT 2023","3635","tests","test_partners_page_ow6","TestPartnersPage","","","test_TC_011_11_02_verify_redirection_awesome_button_to_the_right_website",""
"passed","Thu Jun 29 01:01:14 GMT 2023","Thu Jun 29 01:01:14 GMT 2023","134","api_testing.tests","test_Vitaly_S","Tests","","","Get API response for 'LIST USERS' and validate JSON using pydentic validator","Validate JSON using pydentic validator"
"passed","Thu Jun 29 01:05:27 GMT 2023","Thu Jun 29 01:05:29 GMT 2023","1537","tests","test_guide_page_ow6","TestGuidePage","","","test_tc_004_08_04_verify_all_historical_collection_links_same_color",""
"passed","Thu Jun 29 01:14:35 GMT 2023","Thu Jun 29 01:14:35 GMT 2023","134","tests","test_main_page_ow6","TestMainPage","","","test_tc_003_12_24_verify_product_collections_module_all_link_functionality[https://openweathermap.org/api#current]",""
"passed","Thu Jun 29 01:04:12 GMT 2023","Thu Jun 29 01:04:14 GMT 2023","1952","tests","test_dashboard_page_ow6","TestDashboardPage","","","test_TC_006_04_02_Verify_that_the_Sign_up_button_is_clickable_in_the_Pricing_and_limits_section",""
"passed","Thu Jun 29 01:27:42 GMT 2023","Thu Jun 29 01:27:43 GMT 2023","1555","tests","test_suits_of_pages_ow6","","","","test_tc_003_03_01_01_verify_the_product_collections_module_title_is_visible_on_each_page[https://openweathermap.org/api]",""
"passed","Thu Jun 29 01:17:06 GMT 2023","Thu Jun 29 01:17:09 GMT 2023","3133","tests","test_main_page_ow6","TestMainPage","","","test_TC_003_03_01_Product_Collections_title_is_visible[home/sign_in]",""
"passed","Thu Jun 29 01:25:34 GMT 2023","Thu Jun 29 01:25:35 GMT 2023","1021","tests","test_search_result_page_ow6","","","","test_TC_002_02_01_search_result_contains_city",""
"passed","Thu Jun 29 01:19:38 GMT 2023","Thu Jun 29 01:19:42 GMT 2023","4009","tests","test_openagro_page_ow6","TestOpenAgro","","","test_tc_021_01_06_redirection_to_agricultural_analytics_request_form",""
"passed","Thu Jun 29 01:24:14 GMT 2023","Thu Jun 29 01:24:15 GMT 2023","1585","tests","test_road_risk_api_page_ow6","TestRoadRiskApi","","","test_tc_005_08_01_road_risk_api_verify_page_title_for_road_risk_api",""
"passed","Thu Jun 29 01:19:10 GMT 2023","Thu Jun 29 01:19:13 GMT 2023","3236","tests","test_marketplace_page_ow6","TestMarketplacePage","","","test_TC_007_02_11_verify_visibility_clickability_full_screen_button",""
"passed","Thu Jun 29 01:22:33 GMT 2023","Thu Jun 29 01:22:35 GMT 2023","1583","tests","test_partners_page_ow6","TestPartnersPage","","","test_TC_011_01_02_verify_that_the_heading_of_the_page_equals_to_Partners_and_solutions",""
"passed","Thu Jun 29 01:15:58 GMT 2023","Thu Jun 29 01:16:00 GMT 2023","2726","tests","test_main_page_ow6","TestMainPage","","","test_TC_003_01_02_verify_copyright_is_visible_from_all_pages_specified_in_data[price]",""
"passed","Thu Jun 29 01:15:44 GMT 2023","Thu Jun 29 01:15:47 GMT 2023","2592","tests","test_main_page_ow6","TestMainPage","","","test_TC_003_01_02_verify_copyright_is_visible_from_all_pages_specified_in_data[guide]",""
"passed","Thu Jun 29 01:30:36 GMT 2023","Thu Jun 29 01:30:41 GMT 2023","4955","tests","test_widgets_constructor_page_ow6","TestWidgetsConstractorPage","","","test_TC_001_09_06_switched_on_Fahrenheit",""
"passed","Thu Jun 29 01:13:56 GMT 2023","Thu Jun 29 01:13:57 GMT 2023","1680","tests","test_main_page_ow6","TestMainPage","","","test_TC_002_01_03_Logo_is_visible[guide]",""
"passed","Thu Jun 29 01:26:56 GMT 2023","Thu Jun 29 01:26:58 GMT 2023","1569","tests","test_suits_of_pages_ow6","","","","test_tc_003_08_05_about_us_link_is_visible_on_each_page_specified_in_data[https://openweathermap.org/guide]",""
"passed","Thu Jun 29 01:01:20 GMT 2023","Thu Jun 29 01:01:20 GMT 2023","378","api_testing.tests","test_Vitaly_S","Tests","","","Get API response for 'SINGLE USER' and validate JSON using pydentic validator","Validate JSON using pydentic validator for users from 1 to 12"
"passed","Thu Jun 29 01:08:55 GMT 2023","Thu Jun 29 01:08:57 GMT 2023","2468","tests","test_main_page_ow6","TestMainPage","","","test_tc_003_12_18_verify_how_to_start_link_functionality",""
"passed","Thu Jun 29 01:26:29 GMT 2023","Thu Jun 29 01:26:33 GMT 2023","4527","tests","test_student_initiative_page_ow6","TestStudentInitiativePage","","","test_tc_010_02_06_verify_website_link_redirects_to_main_page",""
"passed","Thu Jun 29 01:27:15 GMT 2023","Thu Jun 29 01:27:16 GMT 2023","1715","tests","test_suits_of_pages_ow6","","","","test_tc_003_08_05_about_us_link_is_visible_on_each_page_specified_in_data[https://openweathermap.org/faq]",""
"passed","Thu Jun 29 01:08:17 GMT 2023","Thu Jun 29 01:08:18 GMT 2023","709","tests","test_main_page_ow6","TestMainPage","","","test_tc_003_12_03_verify_weather_maps_link_functionality",""
"passed","Thu Jun 29 01:27:33 GMT 2023","Thu Jun 29 01:27:35 GMT 2023","2277","tests","test_suits_of_pages_ow6","","","","test_tc_003_08_05_about_us_link_is_visible_on_each_page_specified_in_data[https://openweathermap.org/about-us]",""
"passed","Thu Jun 29 01:29:40 GMT 2023","Thu Jun 29 01:29:42 GMT 2023","2168","tests","test_weather_conditions_page_ow6","TestWeatherConditions","","","test_tc_001_12_07_verify_that_codes_and_descriptions_are_visible_for_each_weather_condition_group_part2[5]",""
"passed","Thu Jun 29 01:13:03 GMT 2023","Thu Jun 29 01:13:03 GMT 2023","218","tests","test_main_page_ow6","TestMainPage","","","test_tc_002_02_09_placeholder_disappears_if_symbol_is_typed_in_search_field",""
"passed","Thu Jun 29 01:01:21 GMT 2023","Thu Jun 29 01:01:21 GMT 2023","119","api_testing.tests","test_Vitaly_S","Tests","","","Get API response for 'SINGLE USER' and validate JSON using pydentic validator","Validate JSON using pydentic validator for users from 1 to 12"
"passed","Thu Jun 29 01:09:53 GMT 2023","Thu Jun 29 01:09:56 GMT 2023","2936","tests","test_main_page_ow6","TestMainPage","","","test_tc_001_01_02_main_page_search_city_dropdown_options_valid_value",""
"passed","Thu Jun 29 01:27:28 GMT 2023","Thu Jun 29 01:27:30 GMT 2023","1675","tests","test_suits_of_pages_ow6","","","","test_tc_003_08_05_about_us_link_is_visible_on_each_page_specified_in_data[https://openweathermap.org/accuracy-and-quality]",""
"passed","Thu Jun 29 01:01:43 GMT 2023","Thu Jun 29 01:01:44 GMT 2023","1570","tests","test_about_us_page_ow6","TestAboutUsPage","","","test_tc_001_15_02_verify_image_beside_header_is_displayed",""
"passed","Thu Jun 29 01:25:06 GMT 2023","Thu Jun 29 01:25:07 GMT 2023","1447","tests","test_search_result_page_ow6","","","","test_TC_002_02_04_verify_displaying_entered_city_name_in_Search_field",""
"passed","Thu Jun 29 01:22:31 GMT 2023","Thu Jun 29 01:22:33 GMT 2023","1550","tests","test_partners_page_ow6","TestPartnersPage","","","test_TC_011_01_01_verify_that_Partners_and_solutions_page_title_is_correct",""
