"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jun 21 01:23:20 GMT 2023","Wed Jun 21 01:23:21 GMT 2023","1189","tests","test_suits_of_pages_ow6","","","","test_tc_003_03_01_01_verify_the_product_collections_module_title_is_visible_on_each_page[https://openweathermap.org/api]",""
"passed","Wed Jun 21 01:25:38 GMT 2023","Wed Jun 21 01:25:40 GMT 2023","1785","tests","test_weather_conditions_page_ow6","TestWeatherConditions","","","test_tc_001_12_07_verify_that_codes_and_descriptions_are_visible_for_each_weather_condition_group_part1[6]",""
"passed","Wed Jun 21 01:07:14 GMT 2023","Wed Jun 21 01:07:15 GMT 2023","1052","tests","test_main_page_ow6","TestMainPage","","","test_TC_003_12_11_link_Google_Play_leads_to_correct_page_in_GP",""
"broken","Wed Jun 21 01:04:45 GMT 2023","Wed Jun 21 01:05:01 GMT 2023","15832","tests","test_main_page_ow6","TestMainPage","","","test_tc_001_01_01_verify_city_name_displayed_by_zip",""
"passed","Wed Jun 21 01:20:37 GMT 2023","Wed Jun 21 01:20:39 GMT 2023","1853","tests","test_sign_in_page_ow6","TestSignInPage","","","test_tc_014_01_02_verify_email_field_visibility",""
"passed","Wed Jun 21 01:03:39 GMT 2023","Wed Jun 21 01:03:40 GMT 2023","800","tests","test_main_page_ow6","TestMainPage","","","test_TC_003_14_02_manage_cookies_link_functionality",""
"passed","Wed Jun 21 01:16:18 GMT 2023","Wed Jun 21 01:16:21 GMT 2023","3307","tests","test_partners_page_ow6","TestPartnersPage","","","test_tc_011_05_01_redirected_to_the_page_my_weather_indicator_in_launchpad_correctly",""
"passed","Wed Jun 21 01:09:16 GMT 2023","Wed Jun 21 01:09:17 GMT 2023","1459","tests","test_main_page_ow6","TestMainPage","","","test_TC_002_01_03_Logo_is_visible[our-initiatives]",""
"passed","Wed Jun 21 01:22:02 GMT 2023","Wed Jun 21 01:23:04 GMT 2023","61761","tests","test_suits_of_pages_ow6","","","","test_tc_003_08_05_about_us_link_is_visible_on_each_page_specified_in_data[https://openweathermap.org/widgets-constructor]",""
"passed","Wed Jun 21 01:11:55 GMT 2023","Wed Jun 21 01:11:56 GMT 2023","1224","tests","test_main_page_ow6","TestMainPage","","","test_TC_003_03_01_Product_Collections_title_is_visible[price]",""
"passed","Wed Jun 21 01:25:49 GMT 2023","Wed Jun 21 01:25:50 GMT 2023","1558","tests","test_weather_conditions_page_ow6","TestWeatherConditions","","","test_tc_001_12_07_verify_that_codes_and_descriptions_are_visible_for_each_weather_condition_group_part2[3]",""
"passed","Wed Jun 21 01:26:02 GMT 2023","Wed Jun 21 01:26:03 GMT 2023","1618","tests","test_weather_conditions_page_ow6","TestWeatherConditions","","","test_tc_001_12_07_verify_that_codes_and_descriptions_are_visible_for_each_weather_condition_group_part2[8]",""
"passed","Wed Jun 21 01:12:46 GMT 2023","Wed Jun 21 01:12:48 GMT 2023","1584","tests","test_marketplace_page_ow6","TestMarketplacePage","","","test_RF_TC_007_01_05_Verify_info_about_file_format[locator0]",""
"passed","Wed Jun 21 01:12:16 GMT 2023","Wed Jun 21 01:12:16 GMT 2023","13","tests","test_main_page_ow6","TestMainPage","","","test_tc_001_08_04_verify_chart_is_present",""
"passed","Wed Jun 21 01:26:04 GMT 2023","Wed Jun 21 01:26:06 GMT 2023","1532","tests","test_weather_conditions_page_ow6","TestWeatherConditions","","","test_TC_001_12_05_Clouds_group_of_codes_visible",""
"passed","Wed Jun 21 00:59:32 GMT 2023","Wed Jun 21 00:59:36 GMT 2023","4220","tests","test_faq_page_ow6","TestFAQPage","","","test_tc_015_01_04_hidden_text_is_displayed_by_clicking_on_accordion_buttons",""
"passed","Wed Jun 21 00:59:46 GMT 2023","Wed Jun 21 00:59:48 GMT 2023","2532","tests","test_for_business_page_ow6","TestBusinessPage","","","test_tc_012_01_04_verify_the_headings_are_present_on_the_page",""
"passed","Wed Jun 21 01:01:36 GMT 2023","Wed Jun 21 01:01:36 GMT 2023","97","tests","test_main_page_ow6","TestMainPage","","","test_tc_003_03_03_historical_weather_data_link_visibility",""
"passed","Wed Jun 21 01:00:36 GMT 2023","Wed Jun 21 01:00:37 GMT 2023","766","tests","test_guide_page_ow6","TestGuidePage","","","test_tc_002_03_03_01_open_guide",""
"passed","Wed Jun 21 01:17:45 GMT 2023","Wed Jun 21 01:17:46 GMT 2023","1210","tests","test_partners_page_ow6","TestPartnersPage","","","test_TC_011_19_01_Verify_that_the_anchor_links_are_clickable[anchor_locators8]",""
"passed","Wed Jun 21 01:02:27 GMT 2023","Wed Jun 21 01:02:28 GMT 2023","653","tests","test_main_page_ow6","TestMainPage","","","test_tc_003_12_03_verify_weather_maps_link_functionality",""
"broken","Wed Jun 21 01:04:34 GMT 2023","Wed Jun 21 01:04:34 GMT 2023","97","tests","test_main_page_ow6","TestMainPage","","","test_TC_001_05_02_verify_current_location",""
"passed","Wed Jun 21 01:10:48 GMT 2023","Wed Jun 21 01:10:51 GMT 2023","2161","tests","test_main_page_ow6","TestMainPage","","","test_TC_003_01_02_verify_copyright_is_visible_from_all_pages_specified_in_data[guide]",""
"passed","Wed Jun 21 00:58:12 GMT 2023","Wed Jun 21 00:58:16 GMT 2023","3751","tests","test_api_keys_page_ow6","TestApiKey","","","test_tc_017_05_01_verify_visability_clickability_icon_for_deleting_selected_API_key",""
"passed","Wed Jun 21 01:24:47 GMT 2023","Wed Jun 21 01:24:48 GMT 2023","1225","tests","test_suits_of_pages_ow6","","","","test_tc_003_03_01_01_verify_the_product_collections_module_title_is_visible_on_each_page[https://openweathermap.org/stations]",""
"passed","Wed Jun 21 01:25:56 GMT 2023","Wed Jun 21 01:25:58 GMT 2023","2379","tests","test_weather_conditions_page_ow6","TestWeatherConditions","","","test_tc_001_12_07_verify_that_codes_and_descriptions_are_visible_for_each_weather_condition_group_part2[6]",""
"passed","Wed Jun 21 01:03:23 GMT 2023","Wed Jun 21 01:03:23 GMT 2023","144","tests","test_main_page_ow6","TestMainPage","","","test_tc_003_12_21_verify_openweather_for_business_link_functionality",""
"passed","Wed Jun 21 01:21:00 GMT 2023","Wed Jun 21 01:21:00 GMT 2023","507","tests","test_sign_in_page_ow6","TestSignInPage","","","test_tc_014_04_05_verify_authorization_with_valid_email_and_empty_password_field",""
"passed","Wed Jun 21 01:16:55 GMT 2023","Wed Jun 21 01:16:56 GMT 2023","1227","tests","test_partners_page_ow6","TestPartnersPage","","","test_TC_011_06_01_verify_the_first_link_in_android_section_is_visible_and_clickable",""
"passed","Wed Jun 21 01:20:44 GMT 2023","Wed Jun 21 01:20:46 GMT 2023","1914","tests","test_sign_in_page_ow6","TestSignInPage","","","test_tc_014_01_06_verify_checkbox_visibility",""
"passed","Wed Jun 21 01:14:21 GMT 2023","Wed Jun 21 01:14:22 GMT 2023","1661","tests","test_our_initiatives_page_ow6","TestOurInitiativesPage","","","test_010_01_01_01_verify_sections[Healthcare]",""
"passed","Wed Jun 21 01:00:55 GMT 2023","Wed Jun 21 01:00:55 GMT 2023","152","tests","test_main_page_ow6","TestMainPage","","","test_example_search_city",""
"passed","Wed Jun 21 01:16:12 GMT 2023","Wed Jun 21 01:16:14 GMT 2023","2424","tests","test_partners_page_ow6","TestPartnersPage","","","test_tc_011_15_01_verify_correctly_redirected_the_link_apache_camel",""
"passed","Wed Jun 21 01:02:46 GMT 2023","Wed Jun 21 01:02:47 GMT 2023","883","tests","test_main_page_ow6","TestMainPage","","","test_tc_003_12_16_verify_accuracy_and_quality_of_weather_data_link_functionality",""
"passed","Wed Jun 21 01:21:14 GMT 2023","Wed Jun 21 01:21:18 GMT 2023","3479","tests","test_student_initiative_page_ow6","TestStudentInitiativePage","","","test_tc_010_02_06_verify_website_link_redirects_to_main_page",""
"passed","Wed Jun 21 01:10:28 GMT 2023","Wed Jun 21 01:10:29 GMT 2023","1462","tests","test_main_page_ow6","TestMainPage","","","test_TC_003_01_01_verify_footer_is_visible_from_all_pages_specified_in_data[weather-dashboard]",""
"passed","Wed Jun 21 01:23:22 GMT 2023","Wed Jun 21 01:23:23 GMT 2023","1469","tests","test_suits_of_pages_ow6","","","","test_tc_003_03_01_01_verify_the_product_collections_module_title_is_visible_on_each_page[https://openweathermap.org/weather-dashboard]",""
"passed","Wed Jun 21 01:13:07 GMT 2023","Wed Jun 21 01:13:10 GMT 2023","2514","tests","test_marketplace_page_ow6","TestMarketplacePage","","","test_TC_007_02_03_verify_search_by_coordinates",""
"passed","Wed Jun 21 01:12:04 GMT 2023","Wed Jun 21 01:12:05 GMT 2023","1493","tests","test_main_page_ow6","TestMainPage","","","test_TC_003_03_01_Product_Collections_title_is_visible[faq]",""
"passed","Wed Jun 21 00:57:20 GMT 2023","Wed Jun 21 00:57:24 GMT 2023","4041","tests","test_about_us_page_ow6","TestAboutUsPage","","","test_tc_001_15_02_verify_image_beside_header_is_displayed",""
"passed","Wed Jun 21 01:21:28 GMT 2023","Wed Jun 21 01:21:34 GMT 2023","5952","tests","test_subscription_page_ow6","TestSubscriptionPage","","","test_TC_018_01_04_verify_redirect_to_payment_service_page_for_not_logged_in_user",""
"passed","Wed Jun 21 01:17:26 GMT 2023","Wed Jun 21 01:17:28 GMT 2023","2150","tests","test_partners_page_ow6","TestPartnersPage","","","test_TC_011_19_01_Verify_that_the_anchor_links_are_clickable[anchor_locators3]",""
"passed","Wed Jun 21 01:00:00 GMT 2023","Wed Jun 21 01:00:01 GMT 2023","1555","tests","test_guide_page_ow6","TestGuidePage","","","test_tc_004_08_02_link_to_history_archive_is_clickable",""
"passed","Wed Jun 21 01:25:53 GMT 2023","Wed Jun 21 01:25:55 GMT 2023","1711","tests","test_weather_conditions_page_ow6","TestWeatherConditions","","","test_tc_001_12_07_verify_that_codes_and_descriptions_are_visible_for_each_weather_condition_group_part2[5]",""
"passed","Wed Jun 21 01:20:55 GMT 2023","Wed Jun 21 01:20:56 GMT 2023","1020","tests","test_sign_in_page_ow6","TestSignInPage","","","test_tc_014_04_01_verify_authorization_with_valid_data",""
"passed","Wed Jun 21 00:57:48 GMT 2023","Wed Jun 21 00:57:51 GMT 2023","3314","tests","test_about_us_page_ow6","TestAboutUsPage","","","test_TC_001_15_06_verify_correct_redirection_of_the_contact_us_button",""
"passed","Wed Jun 21 01:23:12 GMT 2023","Wed Jun 21 01:23:14 GMT 2023","1674","tests","test_suits_of_pages_ow6","","","","test_tc_003_08_05_about_us_link_is_visible_on_each_page_specified_in_data[https://openweathermap.org/about-us]",""
"broken","Wed Jun 21 00:57:01 GMT 2023","Wed Jun 21 00:57:01 GMT 2023","102","api_testing.tests","test_http_handler","Tests","","","test_get_single_user_schemas",""
"passed","Wed Jun 21 01:05:03 GMT 2023","Wed Jun 21 01:05:05 GMT 2023","2562","tests","test_main_page_ow6","TestMainPage","","","test_tc_001_01_02_main_page_search_city_dropdown_options_valid_value",""
"passed","Wed Jun 21 01:23:39 GMT 2023","Wed Jun 21 01:24:41 GMT 2023","61849","tests","test_suits_of_pages_ow6","","","","test_tc_003_03_01_01_verify_the_product_collections_module_title_is_visible_on_each_page[https://openweathermap.org/widgets-constructor]",""
"passed","Wed Jun 21 01:24:52 GMT 2023","Wed Jun 21 01:24:54 GMT 2023","1479","tests","test_weather_api_page_ow6","TestWeatherApiPage","","","test_tc_005_06_1_visibility_climatic_forecast_30_days_page_title",""
"passed","Wed Jun 21 01:16:40 GMT 2023","Wed Jun 21 01:16:42 GMT 2023","1912","tests","test_partners_page_ow6","TestPartnersPage","","","test_TC_011_03_04_verify_the_link_open_manual_is_clickable",""
"passed","Wed Jun 21 01:10:23 GMT 2023","Wed Jun 21 01:10:25 GMT 2023","2149","tests","test_main_page_ow6","TestMainPage","","","test_TC_003_01_01_verify_footer_is_visible_from_all_pages_specified_in_data[guide]",""
