"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jun 04 01:38:15 GMT 2023","Sun Jun 04 01:38:18 GMT 2023","3486","tests.test_pandoras_box.tests","test_student_initiative","","","","test_TC_010_02_05_Get_access_open_authorization_window",""
"passed","Sun Jun 04 01:06:44 GMT 2023","Sun Jun 04 01:06:46 GMT 2023","1555","tests.test_group_100000.tests","test_marketplace_100","","","","test_RF_TC_007_01_05_Verify_info_about_file_format[locator0]",""
"passed","Sun Jun 04 01:16:06 GMT 2023","Sun Jun 04 01:16:08 GMT 2023","1643","tests.test_group_future_auto_qa.tests","hourly_forecast_page_test","TestHourlyForecastPage","","","test_tc_005_07_03_visibility_and_clickability_of_all_hourly_forecast_data_link",""
"broken","Sun Jun 04 01:30:05 GMT 2023","Sun Jun 04 01:30:06 GMT 2023","1408","tests.test_group_snake_oil.tests","test_dashboard_page_so","TestDashboardPage","","","test_tc_006_02_05_verify_all_links_redirecting_to_the_respective_pages_signed_in[locator7-https://home.openweathermap.org/dashboard/events?campaign_id=weather_dashboard_website]",""
"passed","Sun Jun 04 01:27:49 GMT 2023","Sun Jun 04 01:27:51 GMT 2023","1251","tests.test_group_roma.tests","test_footer","","","","test_TC_003_01_02_verify_copyright_is_visible_from_all_pages_specified_in_data[api]",""
"passed","Sun Jun 04 01:10:10 GMT 2023","Sun Jun 04 01:10:12 GMT 2023","1875","tests.test_group_bugs_in_each_step.tests","test_suits_of_pages","","","","test_tc_003_03_01_01_verify_the_product_collections_module_title_is_visible_on_each_page[https://openweathermap.org/]",""
"passed","Sun Jun 04 01:30:30 GMT 2023","Sun Jun 04 01:30:31 GMT 2023","1221","tests.test_group_snake_oil.tests","test_footer_so","TestFooter","","","test_tc_003_04_01_verify_the_technologies_module_title_is_visible_on_each_page[https://openweathermap.org/price]",""
"passed","Sun Jun 04 01:36:08 GMT 2023","Sun Jun 04 01:36:09 GMT 2023","809","tests.test_pandoras_box.tests","test_header","","","","test_TC_002_02_01_search_result_contains_city",""
"passed","Sun Jun 04 01:38:59 GMT 2023","Sun Jun 04 01:39:01 GMT 2023","1476","tests.test_the_hardworking_club.tests","test_weather_dashboard","TestWeatherDashboard","","","test_TC_006_01_12_verify_weather_dashboard_full_description",""
"passed","Sun Jun 04 01:14:10 GMT 2023","Sun Jun 04 01:14:14 GMT 2023","3811","tests.test_group_future_auto_qa.tests","about_us_page_test","","","","test_TC_001_15_06_Verify_correct_redirection_of_the_contact_us_button",""
"passed","Sun Jun 04 01:14:52 GMT 2023","Sun Jun 04 01:14:55 GMT 2023","3007","tests.test_group_future_auto_qa.tests","hourly_forecast_page_test","TestHourlyForecastPage","","","test_tc_005_07_01_redirects_of_anchor_links_in_a_block_on_right_side[link_locator3]",""
"passed","Sun Jun 04 01:21:12 GMT 2023","Sun Jun 04 01:21:12 GMT 2023","69","tests.test_group_future_auto_qa.tests","suits_of_pages_test","","","","test_tc_003_08_06_verify_about_us_link_clickability[https://home.openweathermap.org/users/sign_in]",""
"passed","Sun Jun 04 01:31:47 GMT 2023","Sun Jun 04 01:31:48 GMT 2023","1546","tests.test_group_snake_oil.tests","test_footer_so","TestFooter","","","test_tc_003_04_02_visibility_clickability_links_technology_module[https://openweathermap.org/our-initiatives-icon2]",""
"passed","Sun Jun 04 01:27:54 GMT 2023","Sun Jun 04 01:27:55 GMT 2023","1237","tests.test_group_roma.tests","test_footer","","","","test_TC_003_01_02_verify_copyright_is_visible_from_all_pages_specified_in_data[price]",""
"passed","Sun Jun 04 01:09:41 GMT 2023","Sun Jun 04 01:09:42 GMT 2023","1304","tests.test_group_bugs_in_each_step.tests","test_sign_in_page","TestRegistrationQuestion","","","test_tc_014_03_01_checking_the_registration_question_display",""
"passed","Sun Jun 04 01:04:56 GMT 2023","Sun Jun 04 01:04:57 GMT 2023","1135","tests","test_about_us_page_ow6","TestAboutUsPage","","","test_tc_001_15_02_verify_image_beside_header_is_displayed",""
"passed","Sun Jun 04 01:31:17 GMT 2023","Sun Jun 04 01:31:19 GMT 2023","1250","tests.test_group_snake_oil.tests","test_footer_so","TestFooter","","","test_tc_003_04_02_visibility_clickability_links_technology_module[https://openweathermap.org/api-icon1]",""
