"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 03 01:05:17 GMT 2023","Mon Jul 03 01:05:20 GMT 2023","2880","tests","test_app_store_page_ow6","TestAppStorePage","","","test_tc_001_15_10_verify_redirection_to_app_store",""
"passed","Mon Jul 03 01:27:55 GMT 2023","Mon Jul 03 01:27:55 GMT 2023","20","tests","test_main_page_ow6","TestMainPage","","","test_tc_003_08_06_verify_about_us_link_clickability[https://openweathermap.org/weather-dashboard]",""
"passed","Mon Jul 03 01:08:37 GMT 2023","Mon Jul 03 01:08:37 GMT 2023","56","tests","test_main_page_ow6","TestMainPage","","","test_tc_003_02_02_verify_display_of_product_collections_module_on_pages[https://openweathermap.org/guide]",""
"passed","Mon Jul 03 01:48:37 GMT 2023","Mon Jul 03 01:48:39 GMT 2023","1993","tests","test_weather_conditions_page_ow6","TestWeatherConditions","","","test_tc_001_12_07_verify_that_codes_and_descriptions_are_visible_for_each_weather_condition_group_part1[5]",""
"passed","Mon Jul 03 01:37:05 GMT 2023","Mon Jul 03 01:37:06 GMT 2023","1228","tests","test_main_page_ow6","TestMainPage","","","test_TC_003_01_02_verify_copyright_is_visible_from_all_pages_specified_in_data[price]",""
"passed","Mon Jul 03 01:42:25 GMT 2023","Mon Jul 03 01:42:27 GMT 2023","1211","tests","test_partners_page_ow6","TestPartnersPage","","","test_TC_011_03_01_verify_the_link_view_on_github_is_visible",""
"passed","Mon Jul 03 01:44:40 GMT 2023","Mon Jul 03 01:44:41 GMT 2023","1229","tests","test_road_risk_api_page_ow6","TestRoadRiskApi","","","test_tc_005_08_03_road_risk_api_visibility_of_road_risk_api_concept_section",""
"passed","Mon Jul 03 01:29:27 GMT 2023","Mon Jul 03 01:29:27 GMT 2023","19","tests","test_main_page_ow6","TestMainPage","","","test_tc_003_08_06_verify_about_us_link_clickability[https://openweathermap.org/stations]",""
"passed","Mon Jul 03 01:29:18 GMT 2023","Mon Jul 03 01:29:18 GMT 2023","20","tests","test_main_page_ow6","TestMainPage","","","test_tc_003_08_06_verify_about_us_link_clickability[https://openweathermap.org/accuracy-and-quality]",""
"passed","Mon Jul 03 01:03:28 GMT 2023","Mon Jul 03 01:03:28 GMT 2023","87","api_testing.tests","test_Vitaly_S","Tests","","","Get API response for 'SINGLE USER' and validate JSON using pydentic validator","Validate JSON using pydentic validator for users from 1 to 12"
"passed","Mon Jul 03 01:04:20 GMT 2023","Mon Jul 03 01:04:22 GMT 2023","1273","tests","test_accuracy_and_quality_of_weather_data_page_ow6","TestAccuracyAndQualityOfWeatherDataPage","","","test_TC_001_17_02_visibility_of_List_of_cities_module",""
"passed","Mon Jul 03 01:13:45 GMT 2023","Mon Jul 03 01:13:45 GMT 2023","63","tests","test_main_page_ow6","TestMainPage","","","test_tc_003_02_04_verify_display_of_company_section_on_pages[https://openweathermap.org/examples]",""
"passed","Mon Jul 03 01:07:55 GMT 2023","Mon Jul 03 01:07:55 GMT 2023","125","tests","test_main_page_ow6","TestMainPage","","","test_example_search_city",""
"passed","Mon Jul 03 01:44:24 GMT 2023","Mon Jul 03 01:44:25 GMT 2023","1262","tests","test_pricing_page_ow6","TestPricingPage","","","test_tc_008_03_01_visibility_two_buttons_pricing",""
"passed","Mon Jul 03 01:48:15 GMT 2023","Mon Jul 03 01:48:17 GMT 2023","1298","tests","test_weather_api_page_ow6","TestWeatherApiPage","","","test_tc_005_13_02_check_visibility_button_get_access",""
"passed","Mon Jul 03 01:47:01 GMT 2023","Mon Jul 03 01:47:04 GMT 2023","2561","tests","test_subscription_page_ow6","TestSubscriptionPage","","","test_TC_018_01_05_verify_error_messages_for_empty_required_fields_in_organisation",""
"passed","Mon Jul 03 01:49:37 GMT 2023","Mon Jul 03 01:49:39 GMT 2023","2081","tests","test_widgets_constructor_page_ow6","TestWidgetsConstractorPage","","","test_tc_001_09_03_verify_visibility_of_celsius",""
